"material_no","state_id","LOGIS_PRICE_TYPE","year","month","season_flag","festival_flag"
"4000067","8","2","2025","1","1","0"
"4000067","8","1","2025","1","1","0"
"4000067","8","2","2025","1","1","1"
"4000067","8","1","2025","1","1","1"
"4000067","8","2","2025","1","0","0"
"4000067","8","1","2025","1","0","0"
"4000067","8","2","2025","1","0","1"
"4000067","8","1","2025","2","0","0"
"4000067","8","2","2025","2","0","1"
"4000067","8","1","2025","2","0","1"
"4000067","8","2","2025","2","1","0"
"4000067","8","1","2025","2","1","0"
"4000067","8","2","2025","2","1","1"
"4000067","8","1","2025","2","1","1"
"4000067","8","2","2025","2","0","0"
"4000067","8","1","2025","3","1","1"
"4000067","8","2","2025","3","0","0"
"4000067","8","1","2025","3","0","0"
"4000067","8","2","2025","3","0","1"
"4000067","8","1","2025","3","0","1"
"4000067","8","2","2025","3","1","0"
"4000067","8","1","2025","3","1","0"
"4000067","8","2","2025","3","1","1"
"4000067","8","2","2025","4","1","1"
"4000067","8","1","2025","4","1","1"
"4000067","8","2","2025","4","0","0"
"4000067","8","1","2025","4","0","0"
"4000067","8","2","2025","4","0","1"
"4000067","8","1","2025","4","0","1"
"4000067","8","2","2025","4","1","0"
"4000067","8","1","2025","4","1","0"
"4000067","8","2","2025","5","1","0"
"4000067","8","1","2025","5","1","0"
"4000067","8","2","2025","5","1","1"
"4000067","8","1","2025","5","1","1"
"4000067","8","2","2025","5","0","0"
"4000067","8","1","2025","5","0","0"
"4000067","8","2","2025","5","0","1"
"4000067","8","1","2025","5","0","1"
"4000067","8","2","2025","6","1","0"
"4000067","8","1","2025","6","1","0"
"4000067","8","2","2025","6","1","1"
"4000067","8","1","2025","6","1","1"
"4000067","8","2","2025","6","0","0"
"4000067","8","1","2025","6","0","0"
"4000067","8","2","2025","6","0","1"
"4000067","8","1","2025","6","0","1"
"4000067","8","2","2025","7","1","0"
"4000067","8","1","2025","7","1","0"
"4000067","8","2","2025","7","1","1"
"4000067","8","1","2025","7","1","1"
"4000067","8","2","2025","7","0","0"
"4000067","8","1","2025","7","0","0"
"4000067","8","2","2025","7","0","1"
"4000067","8","1","2025","7","0","1"
"4000067","8","2","2025","8","1","0"
"4000067","8","1","2025","8","1","0"
"4000067","8","2","2025","8","1","1"
"4000067","8","1","2025","8","1","1"
"4000067","8","2","2025","8","0","0"
"4000067","8","1","2025","8","0","0"
"4000067","8","2","2025","8","0","1"
"4000067","8","1","2025","8","0","1"
"4000067","8","2","2025","9","1","0"
"4000067","8","1","2025","9","1","0"
"4000067","8","2","2025","9","1","1"
"4000067","8","1","2025","9","1","1"
"4000067","8","2","2025","9","0","0"
"4000067","8","1","2025","9","0","0"
"4000067","8","2","2025","9","0","1"
"4000067","8","1","2025","9","0","1"
"4000067","8","2","2025","10","1","0"
"4000067","8","1","2025","10","1","0"
"4000067","8","2","2025","10","1","1"
"4000067","8","1","2025","10","1","1"
"4000067","8","2","2025","10","0","0"
"4000067","8","1","2025","10","0","0"
"4000067","8","2","2025","10","0","1"
"4000067","8","1","2025","10","0","1"
"4000067","8","2","2025","11","1","0"
"4000067","8","1","2025","11","1","0"
"4000067","8","2","2025","11","1","1"
"4000067","8","1","2025","11","1","1"
"4000067","8","2","2025","11","0","0"
"4000067","8","1","2025","11","0","0"
"4000067","8","2","2025","11","0","1"
"4000067","8","1","2025","11","0","1"
"4000067","8","1","2025","12","0","1"
"4000067","8","2","2025","12","1","0"
"4000067","8","1","2025","12","1","0"
"4000067","8","2","2025","12","1","1"
"4000067","8","1","2025","12","1","1"
"4000067","8","2","2025","12","0","0"
"4000067","8","1","2025","12","0","0"
"4000067","8","2","2025","12","0","1"
"4000071","8","1","2025","1","0","1"
"4000071","8","2","2025","1","1","0"
"4000071","8","1","2025","1","1","0"
"4000071","8","2","2025","1","1","1"
"4000071","8","1","2025","1","1","1"
"4000071","8","2","2025","1","0","0"
"4000071","8","1","2025","1","0","0"
"4000071","8","2","2025","1","0","1"
"4000071","8","2","2025","2","1","0"
"4000071","8","1","2025","2","1","0"
"4000071","8","2","2025","2","1","1"
"4000071","8","1","2025","2","1","1"
"4000071","8","2","2025","2","0","0"
"4000071","8","1","2025","2","0","0"
"4000071","8","2","2025","2","0","1"
"4000071","8","1","2025","2","0","1"
"4000071","8","2","2025","3","1","0"
"4000071","8","1","2025","3","1","0"
"4000071","8","2","2025","3","1","1"
"4000071","8","1","2025","3","1","1"
"4000071","8","2","2025","3","0","0"
"4000071","8","1","2025","3","0","0"
"4000071","8","2","2025","3","0","1"
"4000071","8","1","2025","3","0","1"
"4000071","8","2","2025","4","1","0"
"4000071","8","1","2025","4","1","0"
"4000071","8","2","2025","4","1","1"
"4000071","8","1","2025","4","1","1"
"4000071","8","2","2025","4","0","0"
"4000071","8","1","2025","4","0","0"
"4000071","8","2","2025","4","0","1"
"4000071","8","1","2025","4","0","1"
"4000071","8","2","2025","5","0","1"
"4000071","8","1","2025","5","0","1"
"4000071","8","2","2025","5","1","0"
"4000071","8","1","2025","5","1","0"
"4000071","8","2","2025","5","1","1"
"4000071","8","1","2025","5","1","1"
"4000071","8","2","2025","5","0","0"
"4000071","8","1","2025","5","0","0"
"4000071","8","2","2025","6","1","0"
"4000071","8","1","2025","6","1","0"
"4000071","8","2","2025","6","1","1"
"4000071","8","1","2025","6","1","1"
"4000071","8","2","2025","6","0","0"
"4000071","8","1","2025","6","0","0"
"4000071","8","2","2025","6","0","1"
"4000071","8","1","2025","6","0","1"
"4000071","8","2","2025","7","1","0"
"4000071","8","1","2025","7","1","0"
"4000071","8","2","2025","7","1","1"
"4000071","8","1","2025","7","1","1"
"4000071","8","2","2025","7","0","0"
"4000071","8","1","2025","7","0","0"
"4000071","8","2","2025","7","0","1"
"4000071","8","1","2025","7","0","1"
"4000071","8","2","2025","8","1","0"
"4000071","8","1","2025","8","1","0"
"4000071","8","2","2025","8","1","1"
"4000071","8","1","2025","8","1","1"
"4000071","8","2","2025","8","0","0"
"4000071","8","1","2025","8","0","0"
"4000071","8","2","2025","8","0","1"
"4000071","8","1","2025","8","0","1"
"4000071","8","2","2025","9","1","0"
"4000071","8","1","2025","9","1","0"
"4000071","8","2","2025","9","1","1"
"4000071","8","1","2025","9","1","1"
"4000071","8","2","2025","9","0","0"
"4000071","8","1","2025","9","0","0"
"4000071","8","2","2025","9","0","1"
"4000071","8","1","2025","9","0","1"
"4000071","8","2","2025","10","1","0"
"4000071","8","1","2025","10","1","0"
"4000071","8","2","2025","10","1","1"
"4000071","8","1","2025","10","1","1"
"4000071","8","2","2025","10","0","0"
"4000071","8","1","2025","10","0","0"
"4000071","8","2","2025","10","0","1"
"4000071","8","1","2025","10","0","1"
"4000071","8","2","2025","11","1","0"
"4000071","8","1","2025","11","1","0"
"4000071","8","2","2025","11","1","1"
"4000071","8","1","2025","11","1","1"
"4000071","8","2","2025","11","0","0"
"4000071","8","1","2025","11","0","0"
"4000071","8","2","2025","11","0","1"
"4000071","8","1","2025","11","0","1"
"4000071","8","2","2025","12","1","0"
"4000071","8","1","2025","12","1","0"
"4000071","8","2","2025","12","1","1"
"4000071","8","1","2025","12","1","1"
"4000071","8","2","2025","12","0","0"
"4000071","8","1","2025","12","0","0"
"4000071","8","2","2025","12","0","1"
"4000071","8","1","2025","12","0","1"
"4000072","8","2","2025","1","1","0"
"4000072","8","1","2025","1","1","0"
"4000072","8","2","2025","1","1","1"
"4000072","8","1","2025","1","1","1"
"4000072","8","2","2025","1","0","0"
"4000072","8","1","2025","1","0","0"
"4000072","8","2","2025","1","0","1"
"4000072","8","1","2025","1","0","1"
"4000072","8","2","2025","2","1","0"
"4000072","8","1","2025","2","1","0"
"4000072","8","2","2025","2","1","1"
"4000072","8","1","2025","2","1","1"
"4000072","8","2","2025","2","0","0"
"4000072","8","1","2025","2","0","0"
"4000072","8","2","2025","2","0","1"
"4000072","8","1","2025","2","0","1"
"4000072","8","2","2025","3","1","0"
"4000072","8","1","2025","3","1","0"
"4000072","8","2","2025","3","1","1"
"4000072","8","1","2025","3","1","1"
"4000072","8","2","2025","3","0","0"
"4000072","8","1","2025","3","0","0"
"4000072","8","2","2025","3","0","1"
"4000072","8","1","2025","3","0","1"
"4000072","8","2","2025","4","1","0"
"4000072","8","1","2025","4","1","0"
"4000072","8","2","2025","4","1","1"
"4000072","8","1","2025","4","1","1"
"4000072","8","2","2025","4","0","0"
"4000072","8","1","2025","4","0","0"
"4000072","8","2","2025","4","0","1"
"4000072","8","1","2025","4","0","1"
"4000072","8","2","2025","5","0","1"
"4000072","8","1","2025","5","0","1"
"4000072","8","2","2025","5","1","0"
"4000072","8","1","2025","5","1","0"
"4000072","8","2","2025","5","1","1"
"4000072","8","1","2025","5","1","1"
"4000072","8","2","2025","5","0","0"
"4000072","8","1","2025","5","0","0"
"4000072","8","2","2025","6","1","0"
"4000072","8","1","2025","6","1","0"
"4000072","8","2","2025","6","1","1"
"4000072","8","1","2025","6","1","1"
"4000072","8","2","2025","6","0","0"
"4000072","8","1","2025","6","0","0"
"4000072","8","2","2025","6","0","1"
"4000072","8","1","2025","6","0","1"
"4000072","8","2","2025","7","1","0"
"4000072","8","1","2025","7","1","0"
"4000072","8","2","2025","7","1","1"
"4000072","8","1","2025","7","1","1"
"4000072","8","2","2025","7","0","0"
"4000072","8","1","2025","7","0","0"
"4000072","8","2","2025","7","0","1"
"4000072","8","1","2025","7","0","1"
"4000072","8","2","2025","8","1","0"
"4000072","8","1","2025","8","0","1"
"4000072","8","1","2025","8","1","0"
"4000072","8","2","2025","8","1","1"
"4000072","8","1","2025","8","1","1"
"4000072","8","2","2025","8","0","0"
"4000072","8","1","2025","8","0","0"
"4000072","8","2","2025","8","0","1"
"4000072","8","2","2025","9","1","0"
"4000072","8","1","2025","9","1","0"
"4000072","8","2","2025","9","1","1"
"4000072","8","1","2025","9","1","1"
"4000072","8","2","2025","9","0","0"
"4000072","8","1","2025","9","0","0"
"4000072","8","2","2025","9","0","1"
"4000072","8","1","2025","9","0","1"
"4000072","8","2","2025","10","1","0"
"4000072","8","1","2025","10","1","0"
"4000072","8","2","2025","10","1","1"
"4000072","8","1","2025","10","1","1"
"4000072","8","2","2025","10","0","0"
"4000072","8","1","2025","10","0","0"
"4000072","8","2","2025","10","0","1"
"4000072","8","1","2025","10","0","1"
"4000072","8","2","2025","11","1","0"
"4000072","8","1","2025","11","1","0"
"4000072","8","2","2025","11","1","1"
"4000072","8","1","2025","11","1","1"
"4000072","8","2","2025","11","0","0"
"4000072","8","1","2025","11","0","0"
"4000072","8","2","2025","11","0","1"
"4000072","8","1","2025","11","0","1"
"4000072","8","1","2025","12","0","1"
"4000072","8","2","2025","12","1","0"
"4000072","8","1","2025","12","1","0"
"4000072","8","2","2025","12","1","1"
"4000072","8","1","2025","12","1","1"
"4000072","8","2","2025","12","0","0"
"4000072","8","1","2025","12","0","0"
"4000072","8","2","2025","12","0","1"
"4000073","8","2","2025","1","1","0"
"4000073","8","1","2025","1","1","0"
"4000073","8","2","2025","1","1","1"
"4000073","8","1","2025","1","1","1"
"4000073","8","2","2025","1","0","0"
"4000073","8","1","2025","1","0","0"
"4000073","8","2","2025","1","0","1"
"4000073","8","1","2025","1","0","1"
"4000073","8","2","2025","2","1","0"
"4000073","8","1","2025","2","1","0"
"4000073","8","2","2025","2","1","1"
"4000073","8","1","2025","2","1","1"
"4000073","8","2","2025","2","0","0"
"4000073","8","1","2025","2","0","0"
"4000073","8","2","2025","2","0","1"
"4000073","8","1","2025","2","0","1"
"4000073","8","2","2025","3","1","0"
"4000073","8","1","2025","3","1","0"
"4000073","8","2","2025","3","1","1"
"4000073","8","1","2025","3","1","1"
"4000073","8","2","2025","3","0","0"
"4000073","8","1","2025","3","0","0"
"4000073","8","2","2025","3","0","1"
"4000073","8","1","2025","3","0","1"
"4000073","8","2","2025","4","1","0"
"4000073","8","1","2025","4","1","0"
"4000073","8","2","2025","4","1","1"
"4000073","8","1","2025","4","1","1"
"4000073","8","2","2025","4","0","0"
"4000073","8","1","2025","4","0","0"
"4000073","8","2","2025","4","0","1"
"4000073","8","1","2025","4","0","1"
"4000073","8","2","2025","5","0","1"
"4000073","8","1","2025","5","0","1"
"4000073","8","2","2025","5","1","0"
"4000073","8","1","2025","5","1","0"
"4000073","8","2","2025","5","1","1"
"4000073","8","1","2025","5","1","1"
"4000073","8","2","2025","5","0","0"
"4000073","8","1","2025","5","0","0"
"4000073","8","2","2025","6","1","0"
"4000073","8","1","2025","6","1","0"
"4000073","8","2","2025","6","1","1"
"4000073","8","1","2025","6","1","1"
"4000073","8","2","2025","6","0","0"
"4000073","8","1","2025","6","0","0"
"4000073","8","2","2025","6","0","1"
"4000073","8","1","2025","6","0","1"
"4000073","8","2","2025","7","1","0"
"4000073","8","1","2025","7","1","0"
"4000073","8","2","2025","7","1","1"
"4000073","8","1","2025","7","1","1"
"4000073","8","2","2025","7","0","0"
"4000073","8","1","2025","7","0","0"
"4000073","8","2","2025","7","0","1"
"4000073","8","1","2025","7","0","1"
"4000073","8","2","2025","8","1","0"
"4000073","8","1","2025","8","0","1"
"4000073","8","1","2025","8","1","0"
"4000073","8","2","2025","8","1","1"
"4000073","8","1","2025","8","1","1"
"4000073","8","2","2025","8","0","0"
"4000073","8","1","2025","8","0","0"
"4000073","8","2","2025","8","0","1"
"4000073","8","1","2025","9","0","0"
"4000073","8","2","2025","9","0","1"
"4000073","8","1","2025","9","0","1"
"4000073","8","2","2025","9","1","0"
"4000073","8","1","2025","9","1","0"
"4000073","8","2","2025","9","1","1"
"4000073","8","1","2025","9","1","1"
"4000073","8","2","2025","9","0","0"
"4000073","8","2","2025","10","0","0"
"4000073","8","1","2025","10","0","0"
"4000073","8","2","2025","10","0","1"
"4000073","8","1","2025","10","0","1"
"4000073","8","2","2025","10","1","0"
"4000073","8","1","2025","10","1","0"
"4000073","8","2","2025","10","1","1"
"4000073","8","1","2025","10","1","1"
"4000073","8","2","2025","11","1","1"
"4000073","8","1","2025","11","1","1"
"4000073","8","2","2025","11","0","0"
"4000073","8","1","2025","11","0","0"
"4000073","8","2","2025","11","0","1"
"4000073","8","1","2025","11","0","1"
"4000073","8","2","2025","11","1","0"
"4000073","8","1","2025","11","1","0"
"4000073","8","2","2025","12","1","0"
"4000073","8","1","2025","12","1","0"
"4000073","8","2","2025","12","1","1"
"4000073","8","1","2025","12","1","1"
"4000073","8","2","2025","12","0","0"
"4000073","8","1","2025","12","0","0"
"4000073","8","2","2025","12","0","1"
"4000073","8","1","2025","12","0","1"
"4000074","8","2","2025","1","1","0"
"4000074","8","1","2025","1","1","0"
"4000074","8","2","2025","1","1","1"
"4000074","8","1","2025","1","1","1"
"4000074","8","2","2025","1","0","0"
"4000074","8","1","2025","1","0","0"
"4000074","8","2","2025","1","0","1"
"4000074","8","1","2025","1","0","1"
"4000074","8","2","2025","2","1","0"
"4000074","8","1","2025","2","1","0"
"4000074","8","2","2025","2","1","1"
"4000074","8","1","2025","2","1","1"
"4000074","8","2","2025","2","0","0"
"4000074","8","1","2025","2","0","0"
"4000074","8","2","2025","2","0","1"
"4000074","8","1","2025","2","0","1"
"4000074","8","2","2025","3","1","0"
"4000074","8","1","2025","3","1","0"
"4000074","8","2","2025","3","1","1"
"4000074","8","1","2025","3","1","1"
"4000074","8","2","2025","3","0","0"
"4000074","8","1","2025","3","0","0"
"4000074","8","2","2025","3","0","1"
"4000074","8","1","2025","3","0","1"
"4000074","8","2","2025","4","1","0"
"4000074","8","1","2025","4","1","0"
"4000074","8","2","2025","4","1","1"
"4000074","8","1","2025","4","1","1"
"4000074","8","2","2025","4","0","0"
"4000074","8","1","2025","4","0","0"
"4000074","8","2","2025","4","0","1"
"4000074","8","1","2025","4","0","1"
"4000074","8","2","2025","5","1","0"
"4000074","8","1","2025","5","1","0"
"4000074","8","2","2025","5","1","1"
"4000074","8","1","2025","5","1","1"
"4000074","8","2","2025","5","0","0"
"4000074","8","1","2025","5","0","0"
"4000074","8","2","2025","5","0","1"
"4000074","8","1","2025","5","0","1"
"4000074","8","2","2025","6","1","0"
"4000074","8","1","2025","6","1","0"
"4000074","8","2","2025","6","1","1"
"4000074","8","1","2025","6","1","1"
"4000074","8","2","2025","6","0","0"
"4000074","8","1","2025","6","0","0"
"4000074","8","2","2025","6","0","1"
"4000074","8","1","2025","6","0","1"
"4000074","8","2","2025","7","1","0"
"4000074","8","1","2025","7","1","0"
"4000074","8","2","2025","7","1","1"
"4000074","8","1","2025","7","1","1"
"4000074","8","2","2025","7","0","0"
"4000074","8","1","2025","7","0","0"
"4000074","8","2","2025","7","0","1"
"4000074","8","1","2025","7","0","1"
"4000074","8","2","2025","8","1","0"
"4000074","8","1","2025","8","1","0"
"4000074","8","2","2025","8","1","1"
"4000074","8","1","2025","8","1","1"
"4000074","8","2","2025","8","0","0"
"4000074","8","1","2025","8","0","0"
"4000074","8","2","2025","8","0","1"
"4000074","8","1","2025","8","0","1"
"4000074","8","2","2025","9","1","0"
"4000074","8","1","2025","9","1","0"
"4000074","8","2","2025","9","1","1"
"4000074","8","1","2025","9","1","1"
"4000074","8","2","2025","9","0","0"
"4000074","8","1","2025","9","0","0"
"4000074","8","2","2025","9","0","1"
"4000074","8","1","2025","9","0","1"
"4000074","8","2","2025","10","1","0"
"4000074","8","1","2025","10","1","0"
"4000074","8","2","2025","10","1","1"
"4000074","8","1","2025","10","1","1"
"4000074","8","2","2025","10","0","0"
"4000074","8","1","2025","10","0","0"
"4000074","8","2","2025","10","0","1"
"4000074","8","1","2025","10","0","1"
"4000074","8","2","2025","11","1","0"
"4000074","8","1","2025","11","1","0"
"4000074","8","2","2025","11","1","1"
"4000074","8","1","2025","11","1","1"
"4000074","8","2","2025","11","0","0"
"4000074","8","1","2025","11","0","0"
"4000074","8","2","2025","11","0","1"
"4000074","8","1","2025","11","0","1"
"4000074","8","1","2025","12","0","1"
"4000074","8","2","2025","12","1","0"
"4000074","8","1","2025","12","1","0"
